1000000,2000000,3000000,4000000,5000000,6000000,7000000,8000000,9000000,10000000,11000000,12000000,13000000,14000000,15000000,16000000,17000000,18000000,19000000,20000000,21000000,22000000,23000000,24000000,25000000,26000000,27000000,28000000,29000000,30000000,31000000,32000000,33000000,34000000,35000000,36000000,37000000,38000000,39000000,40000000,41000000,42000000,43000000,44000000,45000000,46000000,47000000,48000000,49000000,50000000,51000000,52000000,53000000,54000000,55000000,56000000,57000000,58000000,59000000,60000000,61000000,62000000,63000000,64000000,65000000,66000000,67000000,68000000,69000000,70000000,71000000,72000000,73000000,74000000,75000000,76000000,77000000,78000000,79000000,80000000,81000000,82000000,83000000,84000000,85000000,86000000,87000000,88000000,89000000,90000000,91000000,92000000,93000000,94000000,95000000,96000000,97000000,98000000,99000000,100000000,101000000,102000000,103000000,104000000,105000000,106000000,107000000,108000000,109000000,110000000,111000000,112000000,113000000,114000000,115000000,116000000,117000000,118000000,119000000,120000000,121000000,122000000,123000000,124000000,125000000,126000000,127000000,128000000,129000000,130000000,131000000,132000000,133000000,134000000,135000000,136000000,137000000,138000000,139000000,140000000,141000000,142000000,143000000,144000000,145000000,146000000,147000000,148000000,149000000,150000000,151000000,152000000,153000000,154000000,155000000,156000000,157000000,158000000,159000000,160000000,161000000,162000000,163000000,164000000,165000000,166000000,167000000,168000000,169000000,170000000,171000000,172000000,173000000,174000000,175000000,176000000,177000000,178000000,179000000,180000000,181000000,182000000,183000000,184000000,185000000,186000000,187000000,188000000,189000000,190000000,191000000,192000000,193000000,194000000,195000000,196000000,197000000,198000000,199000000,200000000,201000000,202000000,203000000,204000000,205000000,206000000,207000000,208000000,209000000,210000000,211000000,212000000,213000000,214000000,215000000,216000000,217000000,218000000,219000000,220000000,221000000,222000000,223000000,224000000,225000000,226000000,227000000,228000000,229000000,230000000,231000000,232000000,233000000,234000000,235000000,236000000,237000000,238000000,239000000,240000000,241000000,242000000,243000000,244000000,245000000,246000000,247000000,248000000,249000000,250000000
0.030838,0.006776,0.010288,0.012982,0.016123,0.018536,0.026063,0.024932,0.02767,0.030729,0.038508,0.04378,0.04082,0.043385,0.046007,0.048174,0.056794,0.05488,0.058062,0.063878,0.06434,0.067835,0.070826,0.073618,0.07666,0.07984,0.081184,0.086307,0.087488,0.091637,0.099578,0.099913,0.109868,0.114402,0.112876,0.121656,0.118005,0.126595,0.128982,0.124467,0.123192,0.129095,0.131541,0.134809,0.13788,0.145283,0.144772,0.147799,0.151613,0.153516,0.16245,0.160513,0.166904,0.177366,0.169978,0.176467,0.18195,0.177986,0.182298,0.183654,0.191597,0.192143,0.198525,0.200164,0.19935,0.202192,0.208722,0.213906,0.211909,0.216337,0.21838,0.221152,0.223312,0.230289,0.233282,0.232258,0.247626,0.238857,0.242098,0.245673,0.24858,0.256183,0.257395,0.263636,0.270292,0.285388,0.276671,0.274426,0.277249,0.280079,0.283919,0.283,0.288602,0.288232,0.290789,0.292971,0.297952,0.300047,0.298065,0.306312,0.310167,0.306822,0.325769,0.321163,0.325502,0.330315,0.331751,0.324145,0.327243,0.341201,0.334175,0.342384,0.340277,0.354919,0.358075,0.366596,0.369942,0.359091,0.362478,0.372767,0.372325,0.370471,0.374454,0.376899,0.381022,0.378397,0.381205,0.389026,0.398969,0.39039,0.398601,0.401145,0.407975,0.406467,0.418749,0.413249,0.428093,0.446712,0.427621,0.428467,0.424058,0.436595,0.429405,0.432773,0.440858,0.443587,0.450244,0.443982,0.458477,0.462787,0.457287,0.481323,0.464998,0.476726,0.466231,0.468319,0.484399,0.500558,0.484663,0.484094,0.491427,0.487046,0.496513,0.513992,0.503274,0.497944,0.507252,0.518049,0.512305,0.516704,0.523959,0.536844,0.519136,0.532256,0.543994,0.56147,0.551384,0.545594,0.537668,0.550742,0.553614,0.546964,0.551471,0.55788,0.568882,0.557987,0.571878,0.573998,0.573175,0.577475,0.577514,0.607324,0.584238,0.58683,0.599563,0.594061,0.590841,0.59875,0.601575,0.609285,0.605794,0.615071,0.626992,0.627584,0.616341,0.647116,0.65183,0.629005,0.627306,0.630462,0.633046,0.640114,0.648589,0.666738,0.655185,0.652364,0.674934,0.669183,0.657907,0.679434,0.694915,0.679351,0.686518,0.683579,0.693487,0.692283,0.681388,0.688427,0.695631,0.70298,0.705498,0.70539,0.71886,0.747291,0.709571,0.708244,0.711129,0.717421,0.733651,0.721408,0.74369,0.732818,0.745844,0.733018,0.754033,0.770345,0.757267,0.744325,0.755131,0.774871
0.003691,0.007747,0.012466,0.015603,0.018178,0.022285,0.026616,0.02894,0.032437,0.036022,0.04199,0.043344,0.046901,0.054231,0.053895,0.057894,0.061463,0.065286,0.074566,0.072667,0.076024,0.082598,0.088652,0.086862,0.090856,0.099415,0.097399,0.105572,0.107246,0.107674,0.113051,0.120498,0.127022,0.131111,0.133537,0.136533,0.141904,0.141604,0.149549,0.144128,0.150108,0.151485,0.155275,0.158143,0.168837,0.167391,0.169694,0.177434,0.186824,0.18077,0.198057,0.19902,0.204183,0.19606,0.198945,0.201549,0.216774,0.209053,0.213609,0.21654,0.219407,0.229153,0.231505,0.237161,0.237789,0.243002,0.24408,-0.023398,0.24861,0.250585,0.255533,0.257797,0.264674,0.28518,0.268258,0.273038,0.278834,0.279106,0.284222,0.287424,0.299291,0.29486,0.323188,0.322638,0.323328,0.318952,0.321556,0.315941,0.323429,0.333325,0.329969,0.333596,0.341786,0.341581,0.340841,0.34637,0.35225,0.357306,0.364645,0.367012,0.36686,0.365594,0.376769,0.381802,0.379462,0.381099,0.383178,0.390311,0.393611,0.413738,0.400348,0.404567,0.438253,0.431424,0.444056,0.437079,0.419375,0.43371,0.433677,0.436148,0.43882,0.438967,0.450237,0.448705,0.460885,0.452406,0.45558,0.458077,0.460607,0.467309,0.471847,0.482497,0.480903,0.484304,0.493777,0.494437,0.518176,0.524388,0.506922,0.514529,0.516816,0.517859,0.517835,0.523321,0.524622,0.526885,0.532252,0.537826,0.551465,0.54643,0.54698,0.554333,0.554274,0.56717,0.561065,0.559669,0.599051,0.603851,0.573172,0.592605,0.599567,0.597871,0.596651,0.593738,0.592721,0.610481,0.608735,0.607747,0.608086,0.622497,0.61388,0.622585,0.628111,0.62923,0.665415,0.666179,0.641665,0.641258,0.656912,0.650343,0.658459,0.661461,0.677572,0.674363,0.67034,0.677149,0.673795,0.683751,0.685163,0.686384,0.725721,0.730648,0.703449,0.706052,0.705208,0.710512,0.715826,0.714958,0.729823,0.718955,0.737487,0.733411,0.739909,0.734734,0.747698,0.805968,0.769806,0.753385,0.766858,0.75413,0.763568,0.767533,0.766136,0.777907,0.786179,0.789483,0.79218,0.788585,0.800653,0.843866,0.817891,0.805119,0.819869,0.812053,0.81393,0.82154,0.815246,0.828488,0.845422,0.830584,0.8315,0.837574,0.882504,0.848466,0.852404,0.858984,0.861456,0.861369,0.871735,0.865802,0.869676,0.883567,0.878694,0.883004,0.908406,0.924151,0.906877,0.912854,0.919539,0.910364
